INFO 2025-08-23 18:29:10,161 budget_trasnfer 13460 10212 Dashboard updated after deleting BudgetTransfer 221
INFO 2025-08-23 18:32:52,087 budget_trasnfer 11520 16552 Dashboard updated after deleting BudgetTransfer 221
INFO 2025-08-23 18:39:28,064 budget_trasnfer 13136 7464 Dashboard updated after deleting BudgetTransfer 221
INFO 2025-08-23 18:39:40,953 budget_trasnfer 13136 14568 Dashboard updated after deleting BudgetTransfer 162
INFO 2025-08-23 18:39:47,950 budget_trasnfer 13136 14568 Dashboard updated after deleting BudgetTransfer 161
INFO 2025-08-23 18:40:03,980 budget_trasnfer 13136 14568 Dashboard updated after deleting BudgetTransfer 130
INFO 2025-08-23 18:40:10,694 budget_trasnfer 13136 14568 Dashboard updated after deleting BudgetTransfer 129
INFO 2025-08-23 18:40:17,405 budget_trasnfer 13136 14568 Dashboard updated after deleting BudgetTransfer 128
INFO 2025-08-23 18:40:29,206 budget_trasnfer 13136 14568 Dashboard updated after deleting BudgetTransfer 127
INFO 2025-08-23 18:40:35,767 budget_trasnfer 13136 14568 Dashboard updated after deleting BudgetTransfer 126
INFO 2025-08-24 16:17:38,925 budget_trasnfer 1588 1688 New BudgetTransfer created: 345 - Dashboard updated
INFO 2025-08-24 16:19:49,375 budget_trasnfer 1588 12924 BudgetTransfer updated: 345 - Dashboard updated
INFO 2025-08-24 16:21:17,639 budget_trasnfer 1588 4560 BudgetTransfer updated: 342 - Dashboard updated
INFO 2025-08-24 16:22:58,818 budget_trasnfer 1588 16316 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:23:33,036 budget_trasnfer 1588 16316 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:24:02,946 budget_trasnfer 1588 16316 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:24:21,200 budget_trasnfer 1588 16316 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:25:12,145 budget_trasnfer 1588 16316 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:25:48,646 budget_trasnfer 1588 7612 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:25:59,222 budget_trasnfer 1588 7612 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:26:44,249 budget_trasnfer 1588 7612 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:27:04,601 budget_trasnfer 1588 7612 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:28:13,282 budget_trasnfer 1588 7612 BudgetTransfer updated: 262 - Dashboard updated
INFO 2025-08-24 16:35:11,892 budget_trasnfer 1588 14824 New BudgetTransfer created: 361 - Dashboard updated
INFO 2025-08-24 16:42:19,535 budget_trasnfer 14204 12372 BudgetTransfer updated: 361 - Dashboard updated
INFO 2025-08-24 16:44:07,138 budget_trasnfer 14204 12868 BudgetTransfer updated: 361 - Dashboard updated
INFO 2025-08-24 16:44:13,209 budget_trasnfer 14204 12868 BudgetTransfer updated: 147 - Dashboard updated
INFO 2025-08-24 16:44:39,402 budget_trasnfer 14204 12868 BudgetTransfer updated: 361 - Dashboard updated
INFO 2025-08-24 16:44:47,851 budget_trasnfer 14204 12868 BudgetTransfer updated: 147 - Dashboard updated
INFO 2025-08-24 16:45:33,162 budget_trasnfer 14204 12000 BudgetTransfer updated: 147 - Dashboard updated
INFO 2025-08-24 16:48:35,051 budget_trasnfer 14204 9696 BudgetTransfer updated: 124 - Dashboard updated
INFO 2025-08-24 16:48:52,435 budget_trasnfer 14204 9696 Dashboard updated after deleting BudgetTransfer 124
INFO 2025-08-24 16:48:58,464 budget_trasnfer 14204 9696 Dashboard updated after deleting BudgetTransfer 144
INFO 2025-08-25 17:38:29,559 budget_trasnfer 31412 16452 New BudgetTransfer created: 415 - Dashboard updated
INFO 2025-08-25 17:38:32,822 budget_trasnfer 31412 28668 New BudgetTransfer created: 416 - Dashboard updated
INFO 2025-08-25 17:47:49,079 budget_trasnfer 31412 28668 BudgetTransfer updated: 416 - Dashboard updated
INFO 2025-08-25 17:48:58,031 budget_trasnfer 31412 28668 New BudgetTransfer created: 417 - Dashboard updated
INFO 2025-08-25 17:54:34,610 budget_trasnfer 31412 28112 BudgetTransfer updated: 417 - Dashboard updated
INFO 2025-08-25 18:01:02,798 budget_trasnfer 31412 13628 New BudgetTransfer created: 418 - Dashboard updated
INFO 2025-08-25 18:01:07,652 budget_trasnfer 31412 28112 New BudgetTransfer created: 419 - Dashboard updated
INFO 2025-08-25 18:04:03,181 budget_trasnfer 31412 28112 BudgetTransfer updated: 416 - Dashboard updated
INFO 2025-08-25 18:04:15,890 budget_trasnfer 31412 28112 BudgetTransfer updated: 417 - Dashboard updated
INFO 2025-08-25 18:05:08,412 budget_trasnfer 31412 28112 BudgetTransfer updated: 416 - Dashboard updated
INFO 2025-08-25 18:08:13,164 budget_trasnfer 31412 23956 New BudgetTransfer created: 420 - Dashboard updated
INFO 2025-09-05 18:13:46,704 budget_trasnfer 12536 15228 New BudgetTransfer created: 5 - Dashboard updated
INFO 2025-09-05 18:13:46,711 budget_trasnfer 12536 15228 New BudgetTransfer created: 6 - Dashboard updated
INFO 2025-09-05 18:13:46,718 budget_trasnfer 12536 15228 New BudgetTransfer created: 7 - Dashboard updated
INFO 2025-09-05 18:13:46,727 budget_trasnfer 12536 15228 New BudgetTransfer created: 21 - Dashboard updated
INFO 2025-09-05 18:13:46,734 budget_trasnfer 12536 15228 New BudgetTransfer created: 22 - Dashboard updated
INFO 2025-09-05 18:13:46,743 budget_trasnfer 12536 15228 New BudgetTransfer created: 41 - Dashboard updated
INFO 2025-09-05 18:13:46,750 budget_trasnfer 12536 15228 New BudgetTransfer created: 101 - Dashboard updated
INFO 2025-09-05 18:13:46,759 budget_trasnfer 12536 15228 New BudgetTransfer created: 121 - Dashboard updated
INFO 2025-09-05 18:13:46,765 budget_trasnfer 12536 15228 New BudgetTransfer created: 122 - Dashboard updated
INFO 2025-09-05 18:13:46,774 budget_trasnfer 12536 15228 New BudgetTransfer created: 123 - Dashboard updated
INFO 2025-09-05 18:13:46,781 budget_trasnfer 12536 15228 New BudgetTransfer created: 125 - Dashboard updated
INFO 2025-09-05 18:13:46,790 budget_trasnfer 12536 15228 New BudgetTransfer created: 141 - Dashboard updated
INFO 2025-09-05 18:13:46,797 budget_trasnfer 12536 15228 New BudgetTransfer created: 142 - Dashboard updated
INFO 2025-09-05 18:13:46,805 budget_trasnfer 12536 15228 New BudgetTransfer created: 143 - Dashboard updated
INFO 2025-09-05 18:13:46,812 budget_trasnfer 12536 15228 New BudgetTransfer created: 145 - Dashboard updated
INFO 2025-09-05 18:13:46,820 budget_trasnfer 12536 15228 New BudgetTransfer created: 147 - Dashboard updated
INFO 2025-09-05 18:13:46,828 budget_trasnfer 12536 15228 New BudgetTransfer created: 261 - Dashboard updated
INFO 2025-09-05 18:13:46,835 budget_trasnfer 12536 15228 New BudgetTransfer created: 262 - Dashboard updated
INFO 2025-09-05 18:13:46,844 budget_trasnfer 12536 15228 New BudgetTransfer created: 281 - Dashboard updated
INFO 2025-09-05 18:13:46,851 budget_trasnfer 12536 15228 New BudgetTransfer created: 301 - Dashboard updated
INFO 2025-09-05 18:13:46,859 budget_trasnfer 12536 15228 New BudgetTransfer created: 321 - Dashboard updated
INFO 2025-09-05 18:13:46,865 budget_trasnfer 12536 15228 New BudgetTransfer created: 341 - Dashboard updated
INFO 2025-09-05 18:13:46,876 budget_trasnfer 12536 15228 New BudgetTransfer created: 342 - Dashboard updated
INFO 2025-09-05 18:13:46,882 budget_trasnfer 12536 15228 New BudgetTransfer created: 343 - Dashboard updated
INFO 2025-09-05 18:13:46,896 budget_trasnfer 12536 15228 New BudgetTransfer created: 344 - Dashboard updated
INFO 2025-09-05 18:13:46,904 budget_trasnfer 12536 15228 New BudgetTransfer created: 345 - Dashboard updated
INFO 2025-09-05 18:13:46,912 budget_trasnfer 12536 15228 New BudgetTransfer created: 361 - Dashboard updated
INFO 2025-09-05 18:13:46,920 budget_trasnfer 12536 15228 New BudgetTransfer created: 381 - Dashboard updated
INFO 2025-09-05 18:13:46,928 budget_trasnfer 12536 15228 New BudgetTransfer created: 382 - Dashboard updated
INFO 2025-09-05 18:13:46,934 budget_trasnfer 12536 15228 New BudgetTransfer created: 383 - Dashboard updated
INFO 2025-09-05 18:13:46,942 budget_trasnfer 12536 15228 New BudgetTransfer created: 384 - Dashboard updated
INFO 2025-09-05 18:13:46,949 budget_trasnfer 12536 15228 New BudgetTransfer created: 385 - Dashboard updated
INFO 2025-09-05 18:13:46,957 budget_trasnfer 12536 15228 New BudgetTransfer created: 401 - Dashboard updated
INFO 2025-09-05 18:13:46,964 budget_trasnfer 12536 15228 New BudgetTransfer created: 402 - Dashboard updated
INFO 2025-09-05 18:13:46,972 budget_trasnfer 12536 15228 New BudgetTransfer created: 403 - Dashboard updated
INFO 2025-09-05 18:13:46,980 budget_trasnfer 12536 15228 New BudgetTransfer created: 405 - Dashboard updated
INFO 2025-09-05 18:13:46,989 budget_trasnfer 12536 15228 New BudgetTransfer created: 406 - Dashboard updated
